Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées;station_opening_hours
;;OUI;;16;1;;;OUI;OUI;2026-09-23T10:51:38+02:00;;;;
;;OUI;;20;7;;;OUI;OUI;2026-09-23T10:50:50+02:00;;;;
;;OUI;;16;11;;;OUI;OUI;2026-09-23T10:49:18+02:00;;;;
;;OUI;;34;6;;;OUI;OUI;2026-09-23T10:50:39+02:00;;;;
;;OUI;;18;9;;;OUI;OUI;2026-09-23T10:49:29+02:00;;;;
;;OUI;;28;4;;;OUI;OUI;2026-09-23T10:51:11+02:00;;;;
;;OUI;;1;44;;;OUI;OUI;2026-09-23T10:51:28+02:00;;;;
;;OUI;;18;17;;;OUI;OUI;2026-09-23T10:47:55+02:00;;;;
;;OUI;;24;0;;;OUI;OUI;2026-09-23T10:49:45+02:00;;;;
;;OUI;;2;24;;;OUI;OUI;2026-09-23T10:52:02+02:00;;;;
;;OUI;;14;13;;;OUI;OUI;2026-09-23T10:51:21+02:00;;;;
;;OUI;;35;0;;;OUI;OUI;2026-09-23T10:49:26+02:00;;;;
;;OUI;;3;32;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;29;22;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;2;18;;;OUI;OUI;2026-09-23T10:52:07+02:00;;;;
;;OUI;;31;1;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;21;2;;;OUI;OUI;2026-09-23T10:51:13+02:00;;;;
;;OUI;;3;26;;;OUI;OUI;2026-09-23T10:48:48+02:00;;;;
;;OUI;;14;13;;;OUI;OUI;2026-09-23T10:49:04+02:00;;;;
;;OUI;;29;3;;;OUI;OUI;2026-09-23T10:51:12+02:00;;;;
;;OUI;;26;3;;;OUI;OUI;2026-09-23T10:47:46+02:00;;;;
;;OUI;;11;5;;;OUI;OUI;2026-09-23T10:47:13+02:00;;;;
;;OUI;;8;9;;;OUI;OUI;2026-09-23T10:51:08+02:00;;;;
;;OUI;;25;8;;;OUI;OUI;2026-09-23T10:49:52+02:00;;;;
;;OUI;;10;34;;;OUI;OUI;2026-09-23T10:51:46+02:00;;;;
;;OUI;;5;14;;;OUI;OUI;2026-09-23T10:50:38+02:00;;;;
;;OUI;;32;5;;;OUI;OUI;2026-09-23T10:48:10+02:00;;;;
;;OUI;;15;13;;;OUI;OUI;2026-09-23T10:45:34+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:44:43+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;3;26;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;35;14;;;OUI;OUI;2026-09-23T10:51:13+02:00;;;;
;;OUI;;8;31;;;OUI;OUI;2026-09-23T10:51:24+02:00;;;;
;;OUI;;35;2;;;OUI;OUI;2026-09-23T10:52:34+02:00;;;;
;;OUI;;10;17;;;OUI;OUI;2026-09-23T10:52:08+02:00;;;;
;;OUI;;20;2;;;OUI;OUI;2026-09-23T10:46:59+02:00;;;;
;;OUI;;38;26;;;OUI;OUI;2026-09-23T10:52:17+02:00;;;;
;;OUI;;1;22;;;OUI;OUI;2026-09-23T10:50:06+02:00;;;;
;;OUI;;16;0;;;OUI;OUI;2026-09-23T10:49:23+02:00;;;;
;;OUI;;41;4;;;OUI;OUI;2026-09-23T10:49:28+02:00;;;;
;;OUI;;13;8;;;OUI;OUI;2026-09-23T10:51:14+02:00;;;;
;;OUI;;24;23;;;OUI;OUI;2026-09-23T10:50:20+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:48:08+02:00;;;;
;;OUI;;7;18;;;OUI;OUI;2026-09-23T10:52:31+02:00;;;;
;;OUI;;25;9;;;OUI;OUI;2026-09-23T10:49:17+02:00;;;;
;;OUI;;32;0;;;OUI;OUI;2026-09-23T10:48:51+02:00;;;;
;;OUI;;26;0;;;OUI;OUI;2026-09-23T10:47:14+02:00;;;;
;;OUI;;4;23;;;OUI;OUI;2026-09-23T10:49:39+02:00;;;;
;;OUI;;25;9;;;OUI;OUI;2026-09-23T10:52:36+02:00;;;;
;;OUI;;12;6;;;OUI;OUI;2026-09-23T10:50:22+02:00;;;;
;;OUI;;16;2;;;OUI;OUI;2026-09-23T10:44:54+02:00;;;;
;;OUI;;31;4;;;OUI;OUI;2026-09-23T10:49:37+02:00;;;;
;;OUI;;18;4;;;OUI;OUI;2026-09-23T10:46:08+02:00;;;;
;;OUI;;28;1;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;43;5;;;OUI;OUI;2026-09-23T10:50:22+02:00;;;;
;;OUI;;0;29;;;OUI;OUI;2026-09-23T10:52:42+02:00;;;;
;;OUI;;6;25;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;24;2;;;OUI;OUI;2026-09-23T10:45:20+02:00;;;;
;;OUI;;26;7;;;OUI;OUI;2026-09-23T10:50:29+02:00;;;;
;;OUI;;2;18;;;OUI;OUI;2026-09-23T10:49:32+02:00;;;;
;;OUI;;3;41;;;OUI;OUI;2026-09-23T10:52:37+02:00;;;;
;;OUI;;26;7;;;OUI;OUI;2026-09-23T10:47:55+02:00;;;;
;;OUI;;31;3;;;OUI;OUI;2026-09-23T10:47:55+02:00;;;;
;;OUI;;35;3;;;OUI;OUI;2026-09-23T10:50:50+02:00;;;;
;;OUI;;18;1;;;OUI;OUI;2026-09-23T10:51:56+02:00;;;;
;;OUI;;24;1;;;OUI;OUI;2026-09-23T10:49:25+02:00;;;;
;;OUI;;17;2;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;29;3;;;OUI;OUI;2026-09-23T10:51:06+02:00;;;;
;;OUI;;34;3;;;OUI;OUI;2026-09-23T10:50:38+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:48:24+02:00;;;;
;;OUI;;1;51;;;OUI;OUI;2026-09-23T10:52:43+02:00;;;;
;;OUI;;10;6;;;OUI;OUI;2026-09-23T10:51:24+02:00;;;;
;;OUI;;3;19;;;OUI;OUI;2026-09-23T10:52:40+02:00;;;;
;;OUI;;17;18;;;OUI;OUI;2026-09-23T10:51:52+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:49:00+02:00;;;;
;;OUI;;46;6;;;OUI;OUI;2026-09-23T10:50:43+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:52:05+02:00;;;;
;;OUI;;2;28;;;OUI;OUI;2026-09-23T10:52:48+02:00;;;;
;;OUI;;27;0;;;OUI;OUI;2026-09-23T10:46:14+02:00;;;;
;;OUI;;21;12;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;1;26;;;OUI;OUI;2026-09-23T10:50:47+02:00;;;;
;;OUI;;42;4;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;3;39;;;OUI;OUI;2026-09-23T10:51:30+02:00;;;;
;;OUI;;27;28;;;OUI;OUI;2026-09-23T10:52:16+02:00;;;;
;;OUI;;17;11;;;OUI;OUI;2026-09-23T10:49:04+02:00;;;;
;;OUI;;10;14;;;OUI;OUI;2026-09-23T10:52:02+02:00;;;;
;;OUI;;13;10;;;OUI;OUI;2026-09-23T10:51:17+02:00;;;;
;;OUI;;13;11;;;OUI;OUI;2026-09-23T10:50:24+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:52:04+02:00;;;;
;;OUI;;11;11;;;OUI;OUI;2026-09-23T10:52:27+02:00;;;;
;;OUI;;23;0;;;OUI;OUI;2026-09-23T10:48:00+02:00;;;;
;;OUI;;3;32;;;OUI;OUI;2026-09-23T10:49:27+02:00;;;;
;;OUI;;22;15;;;OUI;OUI;2026-09-23T10:46:15+02:00;;;;
;;OUI;;19;1;;;OUI;OUI;2026-09-23T10:46:56+02:00;;;;
;;OUI;;19;2;;;OUI;OUI;2026-09-23T10:51:52+02:00;;;;
;;OUI;;7;22;;;OUI;OUI;2026-09-23T10:49:51+02:00;;;;
;;OUI;;16;4;;;OUI;OUI;2026-09-23T10:50:55+02:00;;;;
;;OUI;;12;14;;;OUI;OUI;2026-09-23T10:52:22+02:00;;;;
;;OUI;;13;3;;;OUI;OUI;2026-09-23T10:49:51+02:00;;;;
;;OUI;;3;31;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;9;15;;;OUI;OUI;2026-09-23T10:50:26+02:00;;;;
;;OUI;;16;14;;;OUI;OUI;2026-09-23T10:49:05+02:00;;;;
;;OUI;;33;35;;;OUI;OUI;2026-09-23T10:52:19+02:00;;;;
;;OUI;;18;4;;;OUI;OUI;2026-09-23T10:47:37+02:00;;;;
;;OUI;;16;14;;;OUI;OUI;2026-09-23T10:52:10+02:00;;;;
;;OUI;;3;31;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;36;24;;;OUI;OUI;2026-09-23T10:52:13+02:00;;;;
;;OUI;;0;40;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;20;33;;;OUI;OUI;2026-09-23T10:52:32+02:00;;;;
;;OUI;;16;13;;;OUI;OUI;2026-09-23T10:49:36+02:00;;;;
;;OUI;;10;16;;;OUI;OUI;2026-09-23T10:51:48+02:00;;;;
;;OUI;;29;1;;;OUI;OUI;2026-09-23T10:50:05+02:00;;;;
;;OUI;;27;16;;;OUI;OUI;2026-09-23T10:52:28+02:00;;;;
;;OUI;;17;13;;;OUI;OUI;2026-09-23T10:51:19+02:00;;;;
;;OUI;;17;12;;;OUI;OUI;2026-09-23T10:51:52+02:00;;;;
;;OUI;;2;24;;;OUI;OUI;2026-09-23T10:50:40+02:00;;;;
;;OUI;;27;1;;;OUI;OUI;2026-09-23T10:50:28+02:00;;;;
;;OUI;;8;20;;;OUI;OUI;2026-09-23T10:52:30+02:00;;;;
;;OUI;;21;2;;;OUI;OUI;2026-09-23T10:50:36+02:00;;;;
;;OUI;;44;13;;;OUI;OUI;2026-09-23T10:52:15+02:00;;;;
;;OUI;;12;11;;;OUI;OUI;2026-09-23T10:50:02+02:00;;;;
;;OUI;;58;1;;;OUI;OUI;2026-09-23T10:47:52+02:00;;;;
;;OUI;;28;4;;;OUI;OUI;2026-09-23T10:52:19+02:00;;;;
;;OUI;;48;2;;;OUI;OUI;2026-09-23T10:50:24+02:00;;;;
;;OUI;;13;6;;;OUI;OUI;2026-09-23T10:50:56+02:00;;;;
;;OUI;;0;53;;;OUI;OUI;2026-09-23T10:52:45+02:00;;;;
;;OUI;;18;3;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;20;0;;;OUI;OUI;2026-09-23T10:51:30+02:00;;;;
;;OUI;;2;16;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;5;29;;;OUI;OUI;2026-09-23T10:52:39+02:00;;;;
;;OUI;;28;3;;;OUI;OUI;2026-09-23T10:49:42+02:00;;;;
;;OUI;;39;2;;;OUI;OUI;2026-09-23T10:52:01+02:00;;;;
;;OUI;;11;23;;;OUI;OUI;2026-09-23T10:51:47+02:00;;;;
;;OUI;;58;1;;;OUI;OUI;2026-09-23T10:46:49+02:00;;;;
;;OUI;;6;26;;;OUI;OUI;2026-09-23T10:51:08+02:00;;;;
;;OUI;;37;14;;;OUI;OUI;2026-09-23T10:45:28+02:00;;;;
;;OUI;;0;16;;;OUI;OUI;2026-09-23T10:52:30+02:00;;;;
;;OUI;;19;0;;;OUI;OUI;2026-09-23T10:46:02+02:00;;;;
;;OUI;;10;23;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;34;2;;;OUI;OUI;2026-09-23T10:47:57+02:00;;;;
;;OUI;;1;52;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;44;0;;;OUI;OUI;2026-09-23T10:49:30+02:00;;;;
;;OUI;;11;26;;;OUI;OUI;2026-09-23T10:52:25+02:00;;;;
;;OUI;;21;0;;;OUI;OUI;2026-09-23T10:50:09+02:00;;;;
;;OUI;;13;15;;;OUI;OUI;2026-09-23T10:51:01+02:00;;;;
;;OUI;;14;11;;;OUI;OUI;2026-09-23T10:50:45+02:00;;;;
;;OUI;;35;33;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;17;3;;;OUI;OUI;2026-09-23T10:50:10+02:00;;;;
;;OUI;;23;2;;;OUI;OUI;2026-09-23T10:49:52+02:00;;;;
;;OUI;;0;21;;;OUI;OUI;2026-09-23T10:50:48+02:00;;;;
;;OUI;;15;18;;;OUI;OUI;2026-09-23T10:46:54+02:00;;;;
;;OUI;;21;7;;;OUI;OUI;2026-09-23T10:51:43+02:00;;;;
;;OUI;;10;12;;;OUI;OUI;2026-09-23T10:50:21+02:00;;;;
;;OUI;;12;12;;;OUI;OUI;2026-09-23T10:51:55+02:00;;;;
;;OUI;;7;14;;;OUI;OUI;2026-09-23T10:51:51+02:00;;;;
;;OUI;;18;12;;;OUI;OUI;2026-09-23T10:47:40+02:00;;;;
;;OUI;;15;10;;;OUI;OUI;2026-09-23T10:52:12+02:00;;;;
;;OUI;;24;7;;;OUI;OUI;2026-09-23T10:51:15+02:00;;;;
;;OUI;;13;10;;;OUI;OUI;2026-09-23T10:52:20+02:00;;;;
;;OUI;;16;9;;;OUI;OUI;2026-09-23T10:52:04+02:00;;;;
;;OUI;;1;16;;;OUI;OUI;2026-09-23T10:52:21+02:00;;;;
;;OUI;;12;6;;;OUI;OUI;2026-09-23T10:49:59+02:00;;;;
;;OUI;;35;0;;;NON;NON;2025-10-23T07:25:06+02:00;;;;
;;OUI;;8;15;;;OUI;OUI;2026-09-23T10:46:12+02:00;;;;
;;OUI;;32;4;;;OUI;OUI;2026-09-23T10:51:50+02:00;;;;
;;OUI;;25;0;;;OUI;OUI;2026-09-23T10:43:47+02:00;;;;
;;OUI;;10;10;;;OUI;OUI;2026-09-23T10:49:22+02:00;;;;
;;OUI;;20;1;;;OUI;OUI;2026-09-23T10:51:04+02:00;;;;
;;OUI;;32;19;;;OUI;OUI;2026-09-23T10:51:14+02:00;;;;
;;OUI;;19;6;;;OUI;OUI;2026-09-23T10:52:10+02:00;;;;
;;OUI;;2;30;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;22;2;;;OUI;OUI;2026-09-23T10:51:47+02:00;;;;
;;OUI;;31;0;;;OUI;OUI;2026-09-23T10:48:58+02:00;;;;
;;OUI;;19;0;;;OUI;OUI;2026-09-23T10:45:48+02:00;;;;
;;OUI;;2;25;;;OUI;OUI;2026-09-23T10:51:06+02:00;;;;
;;OUI;;24;1;;;OUI;OUI;2026-09-23T10:49:28+02:00;;;;
;;OUI;;6;9;;;OUI;OUI;2026-09-23T10:52:33+02:00;;;;
;;OUI;;0;18;;;OUI;OUI;2026-09-23T10:51:23+02:00;;;;
;;OUI;;30;0;;;NON;NON;2026-09-23T10:50:28+02:00;;;;
;;OUI;;19;2;;;OUI;OUI;2026-09-23T10:51:42+02:00;;;;
;;OUI;;0;15;;;OUI;OUI;2026-09-23T10:50:20+02:00;;;;
;;OUI;;13;7;;;OUI;OUI;2026-09-23T10:45:55+02:00;;;;
;;OUI;;39;9;;;OUI;OUI;2026-09-23T10:51:59+02:00;;;;
;;OUI;;22;9;;;OUI;OUI;2026-09-23T10:50:55+02:00;;;;
;;OUI;;12;11;;;OUI;OUI;2026-09-23T10:52:18+02:00;;;;
;;OUI;;1;16;;;OUI;OUI;2026-09-23T10:46:16+02:00;;;;
;;OUI;;0;0;;;NON;NON;2026-06-09T09:29:05+02:00;;;;
;;OUI;;0;29;;;OUI;OUI;2026-09-23T10:51:58+02:00;;;;
;;OUI;;14;11;;;OUI;OUI;2026-09-23T10:49:09+02:00;;;;
;;OUI;;51;7;;;OUI;OUI;2026-09-23T10:52:46+02:00;;;;
;;OUI;;2;43;;;OUI;OUI;2026-09-23T10:51:31+02:00;;;;
;;OUI;;17;7;;;OUI;OUI;2026-09-23T10:47:43+02:00;;;;
;;OUI;;7;17;;;OUI;OUI;2026-09-23T10:52:02+02:00;;;;
;;OUI;;47;13;;;OUI;OUI;2026-09-23T10:52:19+02:00;;;;
;;OUI;;19;14;;;OUI;OUI;2026-09-23T10:52:44+02:00;;;;
;;OUI;;1;30;;;OUI;OUI;2026-09-23T10:50:20+02:00;;;;
;;OUI;;1;34;;;OUI;OUI;2026-09-23T10:52:41+02:00;;;;
;;OUI;;9;58;;;OUI;OUI;2026-09-23T10:51:28+02:00;;;;
;;OUI;;0;34;;;OUI;OUI;2026-09-23T10:45:06+02:00;;;;
